precinct_id,registered_rep,voted_rep_2024,rep_turnout,registered_dem,voted_dem_2024,dem_turnout,registered_una,voted_una_2024,una_turnout,rep_minus_dem,rep_minus_una,dem_minus_una
CUMBERLAND_G4C,350,224,0.64,907,587,0.6471885336273429,933,410,0.43944265809217575,-0.007188533627342841,0.20055734190782426,0.2077458755351671
CUMBERLAND_G5A-1,363,239,0.6584022038567493,1324,974,0.7356495468277946,1067,551,0.5164011246485474,-0.0772473429710453,0.14200107920820193,0.21924842217924723
CUMBERLAND_G5A-2,519,368,0.7090558766859345,1004,793,0.7898406374501992,847,496,0.5855962219598583,-0.08078476076426466,0.12345965472607623,0.2042444154903409
CUMBERLAND_G5B-1,319,163,0.5109717868338558,1869,1265,0.6768325307651151,1248,478,0.38301282051282054,-0.16586074393125927,0.12795896632103526,0.29381971025229453
CUMBERLAND_G5B-2,299,196,0.6555183946488294,1280,919,0.71796875,904,396,0.43805309734513276,-0.062450355351170606,0.21746529730369668,0.2799156526548673
CUMBERLAND_G5C,357,236,0.6610644257703081,1040,635,0.6105769230769231,1008,401,0.3978174603174603,0.05048750269338498,0.2632469654528478,0.21275946275946284
CUMBERLAND_G6A,2213,1812,0.8187980117487573,1094,854,0.7806215722120659,1764,1101,0.6241496598639455,0.038176439536691475,0.19464835188481178,0.1564719123481203
CUMBERLAND_G6B,548,452,0.8248175182481752,277,224,0.8086642599277978,348,235,0.6752873563218391,0.016153258320377395,0.14953016192633606,0.13337690360595866
CUMBERLAND_G6C,739,605,0.8186738836265224,550,408,0.7418181818181818,712,439,0.6165730337078652,0.07685570180834056,0.20210084991865718,0.12524514811031662
CUMBERLAND_G7A,675,551,0.8162962962962963,291,209,0.718213058419244,419,259,0.6181384248210023,0.09808323787705231,0.19815787147529396,0.10007463359824165
CUMBERLAND_G7B,554,464,0.8375451263537906,271,203,0.7490774907749077,445,299,0.6719101123595506,0.08846763557888293,0.16563501399424008,0.07716737841535715
CUMBERLAND_G8A,817,519,0.6352509179926561,1519,1049,0.6905859117840685,1629,793,0.4868017188459177,-0.05533499379141238,0.14844919914673838,0.20378419293815075
CUMBERLAND_G8B,789,571,0.7237008871989861,961,669,0.696149843912591,1447,824,0.5694540428472702,0.027551043286395016,0.15424684435171587,0.12669580106532086
CUMBERLAND_G8C,561,375,0.6684491978609626,929,649,0.6986006458557589,1049,484,0.4613918017159199,-0.0301514479947963,0.20705739614504265,0.23720884413983895
CUMBERLAND_G8D,837,622,0.7431302270011948,976,689,0.7059426229508197,1294,721,0.5571870170015456,0.037187604050375134,0.1859432099996492,0.14875560594927406
CUMBERLAND_G9A-3,751,548,0.729693741677763,1067,754,0.7066541705716963,1203,666,0.5536159600997507,0.023039571106066692,0.17607778157801235,0.15303821047194566
CUMBERLAND_G9B-1,1420,990,0.6971830985915493,1554,1066,0.685971685971686,2060,1033,0.5014563106796116,0.011211412619863248,0.19572678791193765,0.1845153752920744
CUMBERLAND_G9B-2,1548,1118,0.7222222222222222,1628,1195,0.734029484029484,2086,1214,0.5819750719079578,-0.01180726180726177,0.14024715031426438,0.15205441212152615
CUMBERLAND_LI65,1547,1242,0.8028442146089205,885,682,0.7706214689265537,1360,876,0.6441176470588236,0.03222274568236683,0.15872656755009695,0.12650382186773013
CUMBERLAND_LO66A,1245,941,0.7558232931726908,1702,1328,0.7802585193889542,1900,1151,0.6057894736842105,-0.024435226216263373,0.15003381948848027,0.17446904570474364
CUMBERLAND_LR63,719,429,0.5966620305980529,2551,1746,0.684437475499804,2186,1048,0.4794144556267155,-0.08777544490175115,0.11724757497133742,0.20502301987308857
CUMBERLAND_MB62,431,255,0.5916473317865429,1496,996,0.6657754010695187,1356,583,0.4299410029498525,-0.07412806928297577,0.16170632883669045,0.23583439811966622
CUMBERLAND_MR02,573,362,0.631762652705061,1285,837,0.6513618677042802,1408,665,0.47230113636363635,-0.019599214999219128,0.1594615163414247,0.17906073134064382
CUMBERLAND_SH77,1015,815,0.8029556650246306,966,701,0.7256728778467909,1180,682,0.5779661016949152,0.07728278717783965,0.22498956332971531,0.14770677615187566
CUMBERLAND_SL78-3,824,439,0.5327669902912622,2446,1520,0.6214227309893704,2214,851,0.3843721770551039,-0.08865574069810822,0.14839481323615827,0.2370505539342665
CURRITUCK_CB,115,78,0.6782608695652174,41,36,0.8780487804878049,131,96,0.732824427480916,-0.19978791092258752,-0.05456355791569867,0.14522435300688885
CURRITUCK_CH,2160,1650,0.7638888888888888,423,308,0.7281323877068558,1967,1389,0.7061514997458058,0.035756501182032996,0.05773738914308302,0.021980887961050022
CURRITUCK_CO,422,298,0.7061611374407583,163,105,0.6441717791411042,548,349,0.6368613138686131,0.06198935829965402,0.06929982357214515,0.007310465272491129
CURRITUCK_EM,1775,1295,0.7295774647887324,417,282,0.6762589928057554,1555,1056,0.6790996784565917,0.05331847198297701,0.05047778633214073,-0.002840685650836283
CURRITUCK_GW,175,137,0.7828571428571428,35,32,0.9142857142857143,140,95,0.6785714285714286,-0.13142857142857145,0.1042857142857142,0.23571428571428565
CURRITUCK_IR,625,511,0.8176,198,154,0.7777777777777778,558,417,0.7473118279569892,0.0398222222222222,0.07028817204301074,0.03046594982078854
CURRITUCK_KI,540,419,0.7759259259259259,86,68,0.7906976744186046,496,350,0.7056451612903226,-0.014771748492678705,0.07028076463560329,0.08505251312828199
CURRITUCK_PB,1730,1338,0.7734104046242775,593,443,0.7470489038785835,2007,1378,0.6865969108121575,0.02636150074569399,0.08681349381212,0.06045199306642601
CURRITUCK_PP,739,582,0.7875507442489851,300,237,0.79,917,643,0.7011995637949836,-0.002449255751014956,0.08635118045400147,0.08880043620501643
CURRITUCK_WH,395,270,0.6835443037974683,214,153,0.7149532710280374,529,349,0.6597353497164461,-0.031408967230569074,0.023808954081022238,0.05521792131159131
CURRITUCK_WM,2014,1488,0.7388282025819265,551,376,0.6823956442831216,1941,1233,0.6352395672333848,0.05643255829880489,0.10358863534854168,0.04715607704973679
DARE_AVON,342,260,0.7602339181286549,175,137,0.7828571428571428,414,291,0.7028985507246377,-0.02262322472848788,0.057335367404017235,0.07995859213250511
DARE_BUX,487,376,0.7720739219712526,218,176,0.8073394495412844,542,362,0.6678966789667896,-0.035265527570031874,0.10417724300446296,0.13944277057449483
DARE_CHCA,280,182,0.65,193,147,0.7616580310880829,382,255,0.6675392670157068,-0.11165803108808292,-0.01753926701570674,0.09411876407237618
DARE_COL,1435,1095,0.7630662020905923,670,545,0.8134328358208955,1787,1267,0.7090095131505316,-0.050366633730303256,0.05405668894006066,0.10442332267036392
DARE_DUCK,261,201,0.7701149425287356,174,120,0.6896551724137931,340,247,0.7264705882352941,0.08045977011494243,0.04364435429344149,-0.03681541582150094
DARE_EL,34,26,0.7647058823529411,13,12,0.9230769230769231,51,30,0.5882352941176471,-0.158371040723982,0.17647058823529405,0.33484162895927605
DARE_FRCO,313,249,0.7955271565495208,146,114,0.7808219178082192,348,249,0.7155172413793104,0.014705238741301585,0.08000991517021039,0.0653046764289088
DARE_HAT,243,195,0.8024691358024691,121,91,0.7520661157024794,213,148,0.6948356807511737,0.05040302009998976,0.1076334550512954,0.05723043495130564
DARE_KDH,2117,1626,0.7680680207841285,1192,920,0.7718120805369127,3158,2209,0.6994933502216593,-0.0037440597527842456,0.06857467056246924,0.07231873031525349
DARE_KTHK,1243,972,0.7819790828640386,553,421,0.7613019891500904,1580,1139,0.720886075949367,0.020677093713948214,0.061093006914671566,0.04041591320072335
DARE_MATO,1764,1433,0.812358276643991,1181,928,0.785774767146486,2285,1676,0.7334792122538293,0.026583509497504987,0.07887906439016168,0.05229555489265669
DARE_MH,176,130,0.7386363636363636,91,62,0.6813186813186813,236,168,0.711864406779661,0.057317682317682306,0.02677195685670264,-0.030545725460979667
DARE_NGHD,923,727,0.7876489707475623,544,444,0.8161764705882353,1339,1016,0.7587752053771472,-0.028527499840672932,0.028873765370415194,0.057401265211088126
DARE_SOSH,1226,994,0.8107667210440457,656,548,0.8353658536585366,1726,1384,0.8018539976825029,-0.02459913261449087,0.008912723361542807,0.03351185597603368
DARE_STPT,77,67,0.8701298701298701,23,21,0.9130434782608695,60,46,0.7666666666666667,-0.042913608130999426,0.10346320346320337,0.1463768115942028
DARE_WAN,553,443,0.8010849909584087,162,121,0.7469135802469136,433,318,0.7344110854503464,0.054171410711495116,0.06667390550806229,0.012502494796567176
DAVIDSON_04,3162,2683,0.8485135989879823,1070,854,0.7981308411214953,2279,1754,0.7696358051777096,0.05038275786648694,0.07887779381027271,0.028495035943785774
DAVIDSON_06,1811,1438,0.7940364439536168,448,329,0.734375,1272,835,0.6564465408805031,0.05966144395361683,0.1375899030731137,0.07792845911949686
DAVIDSON_08,484,396,0.8181818181818182,187,154,0.8235294117647058,434,316,0.728110599078341,-0.005347593582887611,0.09007121910347726,0.09541881268636487
DAVIDSON_10,1379,1127,0.817258883248731,431,327,0.7587006960556845,1021,695,0.6807051909892262,0.05855818719304651,0.13655369225950476,0.07799550506645825
DAVIDSON_12,545,432,0.7926605504587156,84,55,0.6547619047619048,378,240,0.6349206349206349,0.13789864569681087,0.15773991553808075,0.019841269841269882
DAVIDSON_14,1284,1082,0.8426791277258567,131,95,0.7251908396946565,627,453,0.722488038277512,0.11748828803120026,0.12019108944834478,0.002702801417144518
DAVIDSON_16,1841,1545,0.8392178164041282,385,300,0.7792207792207793,1058,757,0.7155009451795841,0.05999703718334892,0.12371687122454411,0.06371983404119519
DAVIDSON_18,1352,1124,0.8313609467455622,195,154,0.7897435897435897,781,617,0.7900128040973111,0.041617357001972444,0.04134814264825104,-0.0002692143537214031
DAVIDSON_20,1633,1385,0.848132271892223,291,228,0.7835051546391752,985,719,0.7299492385786802,0.0646271172530477,0.11818303331354274,0.053555916060495035
DAVIDSON_22,520,419,0.8057692307692308,156,107,0.6858974358974359,423,254,0.6004728132387707,0.11987179487179489,0.20529641753046013,0.08542462265866524
DAVIDSON_24,846,683,0.8073286052009456,360,271,0.7527777777777778,769,505,0.6566970091027308,0.05455082742316786,0.15063159609821486,0.096080768675047
DAVIDSON_26,607,500,0.8237232289950577,298,232,0.7785234899328859,457,299,0.6542669584245077,0.045199739062171784,0.16945627057055002,0.12425653150837823
DAVIDSON_28,1440,1154,0.8013888888888889,500,369,0.738,1085,742,0.6838709677419355,0.06338888888888894,0.11751792114695347,0.054129032258064536
DAVIDSON_30,286,181,0.6328671328671329,1013,706,0.6969397828232972,657,301,0.4581430745814307,-0.06407264995616424,0.1747240582857022,0.23879670824186644
DAVIDSON_32,395,271,0.6860759493670886,554,371,0.6696750902527075,626,344,0.549520766773163,0.01640085911438105,0.13655518259392563,0.12015432347954458
DAVIDSON_34,538,396,0.7360594795539034,640,436,0.68125,767,407,0.530638852672751,0.05480947955390336,0.20542062688115237,0.150611147327249
DAVIDSON_36,331,237,0.716012084592145,431,314,0.728538283062645,555,335,0.6036036036036037,-0.01252619847049996,0.11240848098854139,0.12493467945904135
DAVIDSON_38,216,134,0.6203703703703703,674,420,0.6231454005934718,457,178,0.38949671772428884,-0.002775030223101438,0.2308736526460815,0.23364868286918294
DAVIDSON_40,683,546,0.7994143484626647,631,465,0.7369255150554676,775,494,0.6374193548387097,0.06248883340719713,0.16199499362395497,0.09950616021675784
DAVIDSON_42,1713,1388,0.8102743724460012,179,137,0.7653631284916201,854,576,0.6744730679156908,0.044911243954381064,0.13580130453031036,0.0908900605759293
DAVIDSON_44,2193,1872,0.853625170998632,649,506,0.7796610169491526,1178,852,0.7232597623089984,0.07396415404947942,0.13036540868963364,0.05640125464015422
DAVIDSON_46,1475,1250,0.847457627118644,325,251,0.7723076923076924,907,668,0.7364939360529217,0.07514993481095167,0.11096369106572235,0.03581375625477068
DAVIDSON_48,1500,1259,0.8393333333333334,307,246,0.8013029315960912,867,632,0.7289504036908881,0.03803040173724215,0.11038292964244523,0.07235252790520308
DAVIDSON_50,2270,1905,0.8392070484581498,382,300,0.7853403141361257,1200,869,0.7241666666666666,0.053866734322024046,0.11504038179148313,0.06117364746945908
DAVIDSON_52,2615,2188,0.8367112810707457,559,447,0.7996422182468694,1701,1196,0.7031158142269254,0.03706906282387623,0.1335954668438203,0.09652640401994406
DAVIDSON_54,1227,997,0.8125509372453138,123,93,0.7560975609756098,644,439,0.6816770186335404,0.056453376269704036,0.13087391861177344,0.0744205423420694
DAVIDSON_56,880,725,0.8238636363636364,93,76,0.8172043010752689,457,320,0.700218818380744,0.006659335288367485,0.1236448179828924,0.11698548269452491
DAVIDSON_58,2005,1676,0.8359102244389027,456,344,0.7543859649122807,1255,886,0.7059760956175298,0.08152425952662201,0.1299341288213729,0.048409869294750885
DAVIDSON_60,1778,1370,0.7705286839145107,1122,785,0.6996434937611408,1724,976,0.5661252900232019,0.07088519015336991,0.2044033938913088,0.13351820373793888
DAVIDSON_62,398,245,0.6155778894472361,754,477,0.6326259946949602,693,233,0.3362193362193362,-0.017048105247724044,0.27935855322789993,0.296406658475624
DAVIDSON_64,286,180,0.6293706293706294,790,526,0.6658227848101266,585,211,0.3606837606837607,-0.0364521554394972,0.2686868686868687,0.3051390241263659
DAVIDSON_66,656,494,0.7530487804878049,495,326,0.6585858585858586,686,345,0.5029154518950437,0.09446292190194627,0.25013332859276116,0.1556704066908149
DAVIDSON_68,839,632,0.7532777115613826,673,443,0.6582466567607727,767,381,0.49674054758800523,0.09503105480060992,0.25653716397337734,0.16150610917276742
DAVIDSON_70,1419,1201,0.8463706835799859,281,204,0.7259786476868327,776,550,0.7087628865979382,0.12039203589315317,0.13760779698204773,0.017215761088894554
DAVIDSON_72,1736,1432,0.8248847926267281,398,311,0.7814070351758794,1108,784,0.7075812274368231,0.0434777574508487,0.11730356518990503,0.07382580773905634
DAVIDSON_74,2265,1905,0.8410596026490066,499,376,0.7535070140280561,1252,842,0.6725239616613419,0.0875525886209505,0.16853564098766471,0.08098305236671421
DAVIDSON_76,1799,1507,0.8376876042245692,405,301,0.7432098765432099,1113,774,0.6954177897574124,0.09447772768135931,0.1422698144671568,0.047792086785797494
DAVIDSON_78,1964,1624,0.8268839103869654,464,349,0.7521551724137931,1306,903,0.6914241960183767,0.07472873797317225,0.13545971436858872,0.06073097639541647
DAVIDSON_80A,3389,2917,0.8607258778400708,563,453,0.8046181172291297,1838,1388,0.7551686615886833,0.05610776061094114,0.10555721625138748,0.04944945564044634
DAVIDSON_82,1718,1457,0.8480791618160652,338,256,0.757396449704142,1072,762,0.710820895522388,0.09068271211192325,0.1372582662936772,0.046575554181753964
DAVIDSON_84,2982,2541,0.852112676056338,999,823,0.8238238238238238,2193,1647,0.7510259917920656,0.028288852232514206,0.10108668426427236,0.07279783203175816
DAVIDSON_86A,1419,1158,0.8160676532769556,934,658,0.7044967880085653,1505,935,0.6212624584717608,0.11157086526839033,0.19480519480519487,0.08323432953680454
DAVIDSON_88,1352,1145,0.8468934911242604,446,335,0.7511210762331838,949,689,0.726027397260274,0.09577241489107657,0.12086609386398639,0.025093678972909816
DAVIE_01,688,579,0.8415697674418605,181,142,0.7845303867403315,437,312,0.7139588100686499,0.05703938070152903,0.1276109573732106,0.07057157667168157
DAVIE_02,659,542,0.8224582701062215,142,112,0.7887323943661971,396,287,0.7247474747474747,0.03372587574002439,0.09771079535874683,0.06398491961872244
DAVIE_03,1620,1378,0.8506172839506173,253,182,0.7193675889328063,970,713,0.7350515463917526,0.13124969501781103,0.11556573755886468,-0.01568395745894635
DAVIE_04,952,733,0.7699579831932774,310,198,0.6387096774193548,702,409,0.5826210826210826,0.13124830577392255,0.18733690057219476,0.05608859479827222
DAVIE_05,1538,1350,0.8777633289986996,300,236,0.7866666666666666,960,731,0.7614583333333333,0.09109666233203295,0.11630499566536623,0.025208333333333277
DAVIE_06,995,863,0.8673366834170855,209,178,0.8516746411483254,567,419,0.7389770723104057,0.015662042268760112,0.12835961110667982,0.1126975688379197
DAVIE_07,976,817,0.8370901639344263,263,195,0.7414448669201521,609,414,0.6798029556650246,0.09564529701427416,0.15728720826940168,0.061641911255127524
DAVIE_08,912,698,0.7653508771929824,601,439,0.7304492512479202,926,578,0.6241900647948164,0.0349016259450623,0.14116081239816602,0.10625918645310373
DAVIE_09,1223,980,0.8013082583810303,409,295,0.7212713936430318,982,662,0.6741344195519349,0.08003686473799843,0.1271738388290954,0.04713697409109696
DAVIE_10,1490,1286,0.8630872483221477,304,245,0.805921052631579,1105,891,0.8063348416289593,0.05716619569056869,0.05675240669318837,-0.0004137889973803155
DAVIE_11,1023,875,0.855327468230694,173,127,0.7341040462427746,584,435,0.7448630136986302,0.12122342198791947,0.11046445453206388,-0.010758967455855584
DAVIE_12,2079,1755,0.8441558441558441,430,355,0.8255813953488372,1412,1086,0.7691218130311614,0.01857444880700687,0.07503403112468265,0.05645958231767578
DAVIE_13,1699,1456,0.8569746909947028,542,440,0.8118081180811808,1301,1025,0.7878554957724827,0.045166572913521996,0.0691191952222201,0.0239526223086981
DAVIE_14,1287,1078,0.8376068376068376,326,248,0.7607361963190185,993,725,0.730110775427996,0.07687064128781917,0.10749606217884167,0.030625420891022492
DUPLIN_ALBE,587,461,0.7853492333901193,304,189,0.6217105263157895,584,333,0.5702054794520548,0.16363870707432981,0.2151437539380645,0.051505046863734694
DUPLIN_BEUL,1421,1154,0.8121041520056298,498,355,0.7128514056224899,1127,747,0.6628216503992902,0.09925274638313986,0.1492825016063396,0.050029755223199746
DUPLIN_CALY,263,210,0.7984790874524715,143,111,0.7762237762237763,325,234,0.72,0.022255311228695285,0.07847908745247156,0.05622377622377628
DUPLIN_CFRK,372,293,0.7876344086021505,73,42,0.5753424657534246,323,222,0.6873065015479877,0.21229194284872588,0.10032790705416283,-0.11196403579456304
DUPLIN_CHAR,343,278,0.8104956268221575,563,417,0.7406749555950266,455,236,0.5186813186813187,0.06982067122713087,0.29181430814083875,0.22199363691370788
DUPLIN_CHIN,395,316,0.8,181,131,0.7237569060773481,348,243,0.6982758620689655,0.07624309392265194,0.10172413793103452,0.02548104400838258
DUPLIN_CYCK,603,506,0.8391376451077943,181,136,0.7513812154696132,539,396,0.7346938775510204,0.08775642963818109,0.10444376755677387,0.01668733791859278
DUPLIN_FAIS,372,287,0.771505376344086,495,337,0.6808080808080809,522,324,0.6206896551724138,0.09069729553600514,0.1508157211716722,0.06011842563566705
DUPLIN_GLIS,268,214,0.7985074626865671,134,97,0.7238805970149254,357,248,0.6946778711484594,0.07462686567164178,0.10382959153810778,0.029202725866465995
DUPLIN_HALL,505,392,0.7762376237623763,432,300,0.6944444444444444,563,349,0.6198934280639432,0.08179317931793184,0.15634419569843305,0.07455101638050121
DUPLIN_KENA,768,605,0.7877604166666666,1281,921,0.7189695550351288,1160,711,0.6129310344827587,0.0687908616315378,0.17482938218390798,0.10603852055237017
DUPLIN_MAGN,385,306,0.7948051948051948,562,382,0.6797153024911032,501,232,0.4630738522954092,0.11508989231409161,0.33173134250978564,0.21664145019569403
DUPLIN_ROSE,505,384,0.7603960396039604,621,447,0.7198067632850241,562,319,0.5676156583629893,0.040589276318936274,0.19278038124097108,0.1521911049220348
DUPLIN_SMCA,527,423,0.8026565464895635,230,174,0.7565217391304347,560,373,0.6660714285714285,0.04613480735912878,0.136585117918135,0.09045031055900621
DUPLIN_WARS,619,471,0.7609046849757674,1569,1026,0.6539196940726577,1122,514,0.45811051693404636,0.10698499090310964,0.302794168041721,0.19580917713861135
DUPLIN_WLLC,2164,1724,0.7966728280961183,2029,1492,0.7353376047313948,2160,1271,0.5884259259259259,0.06133522336472352,0.20824690217019237,0.14691167880546885
DUPLIN_WOLF,606,459,0.7574257425742574,317,185,0.583596214511041,693,444,0.6406926406926406,0.1738295280632164,0.11673310188161679,-0.0570964261815996
DURHAM_01,63,37,0.5873015873015873,743,525,0.7065948855989233,439,267,0.6082004555808656,-0.11929329829733593,-0.020898868279278227,0.0983944300180577
DURHAM_02,144,57,0.3958333333333333,1861,1144,0.61472326706072,2369,1319,0.556775010552976,-0.2188899337273867,-0.16094167721964264,0.057948256507744045
DURHAM_03,134,56,0.417910447761194,1903,1088,0.5717288491854966,1329,710,0.5342362678705794,-0.1538184014243026,-0.11632582010938541,0.03749258131491717
DURHAM_04,76,51,0.6710526315789473,1020,865,0.8480392156862745,634,477,0.7523659305993691,-0.17698658410732715,-0.08131329902042173,0.09567328508690542
DURHAM_05,298,128,0.42953020134228187,3306,1616,0.48880822746521474,3429,1884,0.5494313210848644,-0.05927802612293287,-0.1199011197425825,-0.060623093619649626
DURHAM_06,79,51,0.6455696202531646,1227,912,0.7432762836185819,738,462,0.6260162601626016,-0.09770666336541733,0.019553360090562966,0.1172600234559803
DURHAM_07,116,65,0.5603448275862069,1826,1168,0.6396495071193866,1309,780,0.5958747135217723,-0.07930467953317977,-0.0355298859355655,0.04377479359761427
DURHAM_08,115,53,0.4608695652173913,2023,1442,0.71280276816609,1237,766,0.6192400970088925,-0.2519332029486987,-0.15837053179150118,0.09356267115719752
DURHAM_09,127,99,0.7795275590551181,1574,1353,0.8595933926302414,969,751,0.7750257997936016,-0.08006583357512331,0.004501759261516414,0.08456759283663973
DURHAM_10,133,60,0.45112781954887216,1665,1154,0.6930930930930931,1242,675,0.5434782608695652,-0.24196527354422093,-0.09235044132069303,0.1496148322235279
DURHAM_12,27,10,0.37037037037037035,451,298,0.6607538802660754,303,143,0.47194719471947194,-0.29038350989570505,-0.10157682434910159,0.18880668554660346
DURHAM_13,34,12,0.35294117647058826,650,405,0.6230769230769231,507,152,0.29980276134122286,-0.2701357466063348,0.0531384151293654,0.3232741617357002
DURHAM_14,158,85,0.5379746835443038,1408,969,0.6882102272727273,1161,421,0.36261843238587427,-0.15023554372842352,0.1753562511584295,0.325591794886853
DURHAM_15,68,33,0.4852941176470588,881,618,0.7014755959137344,646,289,0.4473684210526316,-0.2161814782666756,0.03792569659442724,0.25410717486110285
DURHAM_17,177,91,0.5141242937853108,2428,1722,0.7092257001647446,1875,1003,0.5349333333333334,-0.19510140637943385,-0.0208090395480226,0.17429236683141125
DURHAM_18,98,50,0.5102040816326531,1397,935,0.6692913385826772,989,380,0.38422649140546006,-0.15908725695002413,0.12597759022719301,0.28506484717721714
DURHAM_19,191,128,0.6701570680628273,1993,1514,0.7596588058203713,1291,757,0.5863671572424477,-0.089501737757544,0.08378991082037957,0.17329164857792356
DURHAM_20,58,36,0.6206896551724138,1386,1050,0.7575757575757576,807,575,0.7125154894671624,-0.13688610240334376,-0.09182583429474855,0.0450602681085952
DURHAM_21,82,57,0.6951219512195121,1064,882,0.8289473684210527,680,502,0.7382352941176471,-0.1338254172015405,-0.043113342898134954,0.09071207430340555
DURHAM_22,225,115,0.5111111111111111,2958,2107,0.7123056118999324,1654,758,0.45828295042321643,-0.20119450078882128,0.05282816068789464,0.2540226614767159
DURHAM_23,409,277,0.6772616136919315,4246,3370,0.7936881771078662,2473,1418,0.57339264051759,-0.11642656341593471,0.10386897317434152,0.22029553659027623
DURHAM_24,519,405,0.7803468208092486,2051,1642,0.8005850804485617,1558,1066,0.6842105263157895,-0.02023825963931314,0.09613629449345906,0.1163745541327722
DURHAM_25,769,665,0.8647594278283485,1206,1026,0.8507462686567164,1329,1046,0.7870579382994732,0.01401315917163204,0.07770148952887523,0.0636883303572432
DURHAM_26,480,415,0.8645833333333334,423,369,0.8723404255319149,544,438,0.8051470588235294,-0.007757092198581561,0.05943627450980393,0.0671933667083855
DURHAM_27,416,323,0.7764423076923077,1559,1311,0.8409236690186017,1522,1177,0.7733245729303548,-0.064481361326294,0.003117734761952873,0.06759909608824688
DURHAM_28,1004,851,0.8476095617529881,1184,1012,0.8547297297297297,1595,1273,0.7981191222570533,-0.007120167976741643,0.04949043949593479,0.05661060747267643
DURHAM_29,694,556,0.8011527377521613,2162,1709,0.7904717853839038,1681,1079,0.6418798334324807,0.010680952368257501,0.15927290431968066,0.14859195195142316
DURHAM_30-2,583,430,0.7375643224699828,4663,3800,0.8149260132961613,2814,1891,0.671997157071784,-0.0773616908261785,0.06556716539819885,0.14292885622437734
DURHAM_30-3,586,432,0.7372013651877133,2843,2258,0.7942314456559972,2187,1432,0.6547782350251486,-0.05703008046828395,0.08242313016256464,0.1394532106308486
DURHAM_30-4,633,477,0.7535545023696683,2666,2205,0.8270817704426107,2317,1711,0.7384548985757445,-0.07352726807294241,0.015099603793923722,0.08862687186686613
DURHAM_31,846,623,0.7364066193853428,3829,2968,0.7751371115173674,3546,2417,0.6816130851663846,-0.03873049213202462,0.05479353421895816,0.09352402635098278
DURHAM_32,1721,1438,0.8355607205113306,2621,2243,0.8557802365509347,3846,3067,0.797451898075923,-0.020219516039604146,0.038108822435407586,0.05832833847501173
DURHAM_33-1,868,664,0.7649769585253456,2803,2176,0.7763110952550838,2986,2082,0.6972538513060951,-0.011334136729738153,0.06772310721925057,0.07905724394898872
DURHAM_33-2,589,362,0.6146010186757216,3008,2086,0.6934840425531915,3147,1810,0.5751509374006991,-0.07888302387746993,0.039450081275022475,0.1183331051524924
DURHAM_34-1,217,159,0.7327188940092166,2069,1703,0.8231029482841953,1393,958,0.6877243359655419,-0.09038405427497864,0.04499455804367469,0.13537861231865334
DURHAM_34-2,308,193,0.6266233766233766,3524,2692,0.7639046538024972,2309,1462,0.6331745344304894,-0.13728127717912053,-0.006551157807112795,0.13073011937200774
DURHAM_35-4,535,440,0.822429906542056,2233,1939,0.8683385579937304,2164,1810,0.8364140480591498,-0.04590865145167433,-0.013984141517093707,0.031924509934580625
DURHAM_35-5,438,350,0.7990867579908676,2367,2011,0.8495986480777356,2006,1521,0.7582253240279162,-0.05051189008686796,0.04086143396295139,0.09137332404981935
DURHAM_36,192,124,0.6458333333333334,1653,1213,0.7338173018753781,1133,699,0.616946160635481,-0.08798396854204471,0.028887172697852348,0.11687114123989706
DURHAM_37,986,829,0.8407707910750507,2876,2404,0.8358831710709318,2717,2133,0.7850570482149429,0.004887620004118909,0.05571374286010777,0.050826122855988864
DURHAM_38,741,515,0.6950067476383266,3991,2896,0.7256326735154097,3517,2278,0.6477111174296275,-0.030625925877083127,0.04729563020869909,0.07792155608578222
DURHAM_40,165,75,0.45454545454545453,1319,994,0.7536012130401819,842,475,0.5641330166270784,-0.2990557584947274,-0.10958756208162385,0.18946819641310353
DURHAM_41,21,15,0.7142857142857143,959,785,0.8185610010427529,381,183,0.48031496062992124,-0.10427528675703857,0.23397075365579306,0.33824604041283163
DURHAM_42,26,13,0.5,885,657,0.7423728813559322,399,185,0.46365914786967416,-0.24237288135593216,0.03634085213032584,0.278713733486258
DURHAM_43,732,581,0.7937158469945356,3620,2957,0.8168508287292817,3060,2263,0.7395424836601308,-0.02313498173474615,0.05417336333440481,0.07730834506915096
DURHAM_44,1147,966,0.8421970357454228,2904,2533,0.8722451790633609,2840,2270,0.7992957746478874,-0.030048143317938036,0.04290126109753545,0.07294940441547348
DURHAM_45,912,762,0.8355263157894737,2399,2056,0.8570237598999583,2055,1635,0.7956204379562044,-0.021497444110484598,0.039905877833269265,0.061403321943753864
DURHAM_46,299,199,0.6655518394648829,1862,1387,0.7448979591836735,1302,759,0.5829493087557603,-0.07934611971879058,0.0826025307091226,0.16194865042791318
DURHAM_47,76,52,0.6842105263157895,1324,1057,0.7983383685800605,598,318,0.5317725752508361,-0.11412784226427097,0.1524379510649534,0.26656579332922437
DURHAM_50,455,326,0.7164835164835165,2097,1574,0.7505960896518836,1892,1229,0.6495771670190275,-0.03411257316836713,0.06690634946448903,0.10101892263285617
DURHAM_51,451,327,0.7250554323725056,2917,2508,0.85978745286253,2408,1928,0.8006644518272426,-0.13473202049002442,-0.07560901945473697,0.05912300103528745
DURHAM_52,161,102,0.6335403726708074,2252,1693,0.7517761989342806,1315,608,0.4623574144486692,-0.11823582626347318,0.17118295822213825,0.2894187844856114
