precinct_id,registered_total,registered_youth,voted_total_2024,voted_youth_2024,turnout_total,turnout_youth,turnout_gap,youth_share,youth_potential,nonvoting_youth
DARE_KDH,6528,489,4795,209,0.7345281862745098,0.4274028629856851,0.3071253232888247,0.07490808823529412,0.5725971370143149,280
DARE_KTHK,3400,316,2544,126,0.7482352941176471,0.3987341772151899,0.3495011169024572,0.09294117647058824,0.6012658227848101,190
DARE_MATO,5258,496,4057,211,0.7715861544313427,0.4254032258064516,0.3461829286248911,0.09433244579688094,0.5745967741935484,285
DARE_MH,508,43,363,19,0.7145669291338582,0.4418604651162791,0.27270646401757914,0.08464566929133858,0.5581395348837209,24
DARE_NGHD,2821,189,2196,79,0.7784473590925204,0.41798941798941797,0.3604579411031024,0.06699751861042183,0.582010582010582,110
DARE_SOSH,3626,251,2938,114,0.8102592388306674,0.4541832669322709,0.3560759718983965,0.06922228350799779,0.545816733067729,137
DARE_STPT,161,11,134,5,0.8322981366459627,0.45454545454545453,0.3777526821005082,0.06832298136645963,0.5454545454545454,6
DARE_WAN,1152,105,885,53,0.7682291666666666,0.5047619047619047,0.2634672619047619,0.09114583333333333,0.49523809523809526,52
DAVIDSON_04,6554,564,5323,302,0.8121757705218188,0.5354609929078015,0.2767147776140173,0.08605431797375648,0.4645390070921986,262
DAVIDSON_06,3542,411,2605,171,0.7354601919819311,0.41605839416058393,0.3194017978213472,0.11603613777526821,0.583941605839416,240
DAVIDSON_08,1110,104,869,49,0.7828828828828829,0.47115384615384615,0.31172903672903673,0.0936936936936937,0.5288461538461539,55
DAVIDSON_10,2848,294,2159,126,0.7580758426966292,0.42857142857142855,0.32950441412520065,0.10323033707865169,0.5714285714285714,168
DAVIDSON_12,1014,102,731,35,0.7209072978303748,0.3431372549019608,0.377770042928414,0.10059171597633136,0.6568627450980392,67
DAVIDSON_14,2055,178,1639,87,0.7975669099756691,0.4887640449438202,0.30880286503184895,0.08661800486618004,0.5112359550561798,91
DAVIDSON_16,3308,328,2616,143,0.7908101571946796,0.43597560975609756,0.35483454743858206,0.09915356711003627,0.5640243902439024,185
DAVIDSON_18,2339,145,1904,77,0.8140230867892262,0.5310344827586206,0.28298860403060555,0.061992304403591277,0.4689655172413793,68
DAVIDSON_20,2926,275,2344,130,0.8010936431989063,0.4727272727272727,0.3283663704716336,0.09398496240601503,0.5272727272727272,145
DAVIDSON_22,1109,130,785,55,0.7078449053201082,0.4230769230769231,0.28476798224318517,0.11722272317403065,0.5769230769230769,75
DAVIDSON_24,1979,212,1462,105,0.7387569479535119,0.49528301886792453,0.24347392908558735,0.10712481051035877,0.5047169811320755,107
DAVIDSON_26,1370,140,1035,71,0.7554744525547445,0.5071428571428571,0.24833159541188743,0.10218978102189781,0.4928571428571429,69
DAVIDSON_28,3044,284,2277,137,0.7480289093298291,0.4823943661971831,0.265634543132646,0.09329829172141918,0.5176056338028169,147
DAVIDSON_30,1967,221,1193,71,0.6065073716319268,0.3212669683257919,0.2852404033061349,0.11235383833248602,0.6787330316742082,150
DAVIDSON_32,1584,207,992,76,0.6262626262626263,0.3671497584541063,0.25911286780852,0.13068181818181818,0.6328502415458938,131
DAVIDSON_34,1957,219,1247,81,0.6371997956055186,0.3698630136986301,0.26733678190688853,0.11190597853857946,0.6301369863013698,138
DAVIDSON_36,1333,126,894,43,0.6706676669167292,0.3412698412698413,0.3293978256468879,0.09452363090772693,0.6587301587301587,83
DAVIDSON_38,1357,177,735,50,0.5416359616801769,0.2824858757062147,0.2591500859739622,0.13043478260869565,0.7175141242937854,127
DAVIDSON_40,2100,174,1509,69,0.7185714285714285,0.39655172413793105,0.3220197044334975,0.08285714285714285,0.603448275862069,105
DAVIDSON_42,2765,294,2114,136,0.7645569620253164,0.46258503401360546,0.30197192801171097,0.10632911392405063,0.5374149659863946,158
DAVIDSON_44,4036,380,3242,191,0.8032705649157582,0.5026315789473684,0.3006389859683898,0.09415262636273539,0.49736842105263157,189
DAVIDSON_46,2722,253,2181,121,0.8012490815576782,0.4782608695652174,0.32298821199246075,0.09294636296840558,0.5217391304347826,132
DAVIDSON_48,2687,256,2148,135,0.7994045403796055,0.52734375,0.2720607903796055,0.09527353926311873,0.47265625,121
DAVIDSON_50,3881,355,3097,175,0.7979902087090955,0.49295774647887325,0.3050324622302223,0.09147127029116207,0.5070422535211268,180
DAVIDSON_52,4898,465,3847,224,0.7854226214781543,0.4817204301075269,0.30370219137062743,0.0949367088607595,0.5182795698924731,241
DAVIDSON_54,2000,184,1532,81,0.766,0.44021739130434784,0.3257826086956522,0.092,0.5597826086956522,103
DAVIDSON_56,1437,121,1127,52,0.7842727905358385,0.4297520661157025,0.35452072442013605,0.08420320111343076,0.5702479338842975,69
DAVIDSON_58,3749,302,2925,137,0.7802080554814618,0.45364238410596025,0.3265656713755015,0.08055481461723127,0.5463576158940397,165
DAVIDSON_60,4662,551,3154,197,0.6765336765336766,0.35753176043557167,0.3190019160981049,0.11818961818961819,0.6424682395644283,354
DAVIDSON_62,1853,268,958,61,0.5169994603345925,0.22761194029850745,0.2893875200360851,0.14463032919589855,0.7723880597014925,207
DAVIDSON_64,1671,186,922,58,0.5517654099341711,0.3118279569892473,0.2399374529449238,0.11131059245960502,0.6881720430107527,128
DAVIDSON_66,1854,207,1172,64,0.6321467098166127,0.30917874396135264,0.32296796585526005,0.11165048543689321,0.6908212560386473,143
DAVIDSON_68,2293,232,1464,69,0.6384648931530745,0.2974137931034483,0.34105110004962624,0.10117749672917575,0.7025862068965517,163
DAVIDSON_70,2490,230,1966,125,0.7895582329317269,0.5434782608695652,0.2460799720621617,0.09236947791164658,0.45652173913043476,105
DAVIDSON_72,3259,417,2537,218,0.7784596501994476,0.5227817745803357,0.2556778756191119,0.12795335992635778,0.47721822541966424,199
DAVIDSON_74,4038,380,3131,175,0.7753838533927687,0.4605263157894737,0.31485753760329505,0.0941059930658742,0.5394736842105263,205
DAVIDSON_76,3331,301,2592,133,0.7781447012909036,0.4418604651162791,0.33628423617462455,0.09036325427799459,0.5581395348837209,168
DAVIDSON_78,3757,369,2890,182,0.7692307692307693,0.4932249322493225,0.27600583698144676,0.09821666223050306,0.5067750677506775,187
DAVIDSON_80A,5821,580,4779,294,0.8209929565366776,0.506896551724138,0.31409640481253964,0.09963923724445971,0.49310344827586206,286
DAVIDSON_82,3140,304,2484,153,0.7910828025477707,0.5032894736842105,0.28779332886356024,0.09681528662420383,0.4967105263157895,151
DAVIDSON_84,6207,483,5032,241,0.8106975994844531,0.4989648033126294,0.3117327961718237,0.0778153697438376,0.5010351966873706,242
DAVIDSON_86A,3888,419,2772,178,0.7129629629629629,0.42482100238663484,0.28814196057632807,0.10776748971193416,0.5751789976133651,241
DAVIDSON_88,2757,255,2177,132,0.789626405513239,0.5176470588235295,0.2719793466897096,0.09249183895538629,0.4823529411764706,123
DAVIE_01,1310,95,1037,46,0.7916030534351145,0.4842105263157895,0.307392527119325,0.07251908396946564,0.5157894736842106,49
DAVIE_02,1204,107,944,47,0.7840531561461794,0.4392523364485981,0.3448008196975813,0.0888704318936877,0.5607476635514018,60
DAVIE_03,2859,279,2282,120,0.7981811822315495,0.43010752688172044,0.3680736553498291,0.09758656873032528,0.5698924731182796,159
DAVIE_04,1979,214,1351,63,0.6826680141485599,0.29439252336448596,0.388275490784074,0.10813542193026782,0.705607476635514,151
DAVIE_05,2812,265,2327,133,0.827524893314367,0.5018867924528302,0.3256381008615368,0.09423897581792319,0.4981132075471698,132
DAVIE_06,1778,158,1465,84,0.8239595050618672,0.5316455696202531,0.2923139354416141,0.08886389201349831,0.46835443037974683,74
DAVIE_07,1859,179,1436,80,0.7724583109198494,0.44692737430167595,0.32553093661817345,0.09628832705755783,0.553072625698324,99
DAVIE_08,2453,241,1724,80,0.7028128821850795,0.33195020746887965,0.3708626747161999,0.09824704443538525,0.6680497925311203,161
DAVIE_09,2626,293,1943,138,0.7399086062452399,0.4709897610921502,0.2689188451530897,0.11157654226961157,0.5290102389078498,155
DAVIE_10,2913,277,2430,158,0.8341915550978373,0.5703971119133574,0.26379444318447987,0.09509097150703742,0.4296028880866426,119
DAVIE_11,1787,135,1442,72,0.8069390039171797,0.5333333333333333,0.2736056705838463,0.07554560716284275,0.4666666666666667,63
DAVIE_12,3935,382,3206,187,0.8147395171537484,0.4895287958115183,0.32521072134223006,0.09707750952986023,0.5104712041884817,195
DAVIE_13,3565,207,2939,106,0.8244039270687237,0.5120772946859904,0.3123266323827333,0.05806451612903226,0.48792270531400966,101
DAVIE_14,2619,245,2059,111,0.7861779305078274,0.4530612244897959,0.33311670601803145,0.0935471554028255,0.5469387755102041,134
DUPLIN_ALBE,1485,241,990,80,0.6666666666666666,0.33195020746887965,0.334716459197787,0.1622895622895623,0.6680497925311203,161
DUPLIN_BEUL,3059,300,2261,144,0.7391304347826086,0.48,0.25913043478260867,0.09807126511932004,0.52,156
DUPLIN_CALY,731,86,555,35,0.759233926128591,0.4069767441860465,0.35225718194254446,0.11764705882352941,0.5930232558139535,51
DUPLIN_CFRK,774,83,560,35,0.7235142118863049,0.42168674698795183,0.3018274648983531,0.10723514211886305,0.5783132530120482,48
DUPLIN_CHAR,1364,156,933,50,0.6840175953079178,0.32051282051282054,0.3635047747950973,0.11436950146627566,0.6794871794871795,106
DUPLIN_CHIN,931,73,696,33,0.7475832438238453,0.4520547945205479,0.2955284493032974,0.07841031149301826,0.547945205479452,40
DUPLIN_CYCK,1330,140,1042,71,0.7834586466165413,0.5071428571428571,0.2763157894736842,0.10526315789473684,0.4928571428571429,69
DUPLIN_FAIS,1393,192,949,67,0.6812634601579325,0.3489583333333333,0.3323051268245992,0.13783201722900215,0.6510416666666666,125
DUPLIN_GLIS,763,102,561,47,0.7352555701179554,0.46078431372549017,0.2744712563924652,0.13368283093053734,0.5392156862745098,55
DUPLIN_HALL,1502,188,1042,75,0.6937416777629827,0.39893617021276595,0.2948055075502167,0.12516644474034622,0.601063829787234,113
DUPLIN_KENA,3224,342,2246,125,0.6966501240694789,0.3654970760233918,0.3311530480460871,0.10607940446650124,0.6345029239766082,217
DUPLIN_MAGN,1457,223,925,62,0.634866163349348,0.27802690582959644,0.35683925751975154,0.15305422100205904,0.7219730941704036,161
DUPLIN_ROSE,1693,219,1152,67,0.6804489072652097,0.3059360730593607,0.37451283420584897,0.12935617247489664,0.6940639269406392,152
DUPLIN_SMCA,1326,152,973,59,0.7337858220211161,0.3881578947368421,0.345627927284274,0.11463046757164404,0.6118421052631579,93
DUPLIN_WARS,3320,381,2015,99,0.6069277108433735,0.25984251968503935,0.34708519115833414,0.11475903614457832,0.7401574803149606,282
DUPLIN_WLLC,6378,658,4504,235,0.7061774851050486,0.35714285714285715,0.3490346279621915,0.10316713703355283,0.6428571428571429,423
DUPLIN_WOLF,1624,230,1089,80,0.6705665024630542,0.34782608695652173,0.32274041550653243,0.1416256157635468,0.6521739130434783,150
DURHAM_01,1253,114,831,48,0.6632083000798085,0.42105263157894735,0.24215566850086112,0.09098164405426976,0.5789473684210527,66
DURHAM_02,4392,1907,2528,1064,0.575591985428051,0.5579444153120083,0.017647570116042677,0.4341985428051002,0.4420555846879916,843
DURHAM_03,3375,350,1859,266,0.5508148148148149,0.76,-0.20918518518518514,0.1037037037037037,0.24,84
DURHAM_04,1736,113,1395,54,0.8035714285714286,0.4778761061946903,0.3256953223767383,0.06509216589861751,0.5221238938053098,59
DURHAM_05,7058,2784,3643,2183,0.5161518843865117,0.7841235632183908,-0.2679716788318791,0.39444601870218193,0.2158764367816092,601
DURHAM_06,2051,180,1427,66,0.6957581667479278,0.36666666666666664,0.32909150008126115,0.08776206728425158,0.6333333333333333,114
DURHAM_07,3270,302,2023,227,0.6186544342507645,0.7516556291390728,-0.1330011948883083,0.09235474006116208,0.24834437086092714,75
DURHAM_08,3390,207,2270,97,0.6696165191740413,0.46859903381642515,0.20101748535761615,0.061061946902654866,0.5314009661835749,110
DURHAM_09,2674,216,2205,109,0.824607329842932,0.5046296296296297,0.3199777002133023,0.08077786088257292,0.49537037037037035,107
DURHAM_10,3055,200,1897,84,0.6209492635024549,0.42,0.20094926350245496,0.06546644844517185,0.58,116
DURHAM_12,790,75,455,21,0.5759493670886076,0.28,0.29594936708860753,0.0949367088607595,0.72,54
DURHAM_13,1196,177,573,44,0.4790969899665552,0.24858757062146894,0.23050941934508626,0.1479933110367893,0.751412429378531,133
DURHAM_14,2736,392,1478,116,0.5402046783625731,0.29591836734693877,0.24428631101563436,0.14327485380116958,0.7040816326530612,276
DURHAM_15,1607,163,946,49,0.5886745488487866,0.3006134969325153,0.28806105191627124,0.1014312383322962,0.6993865030674846,114
DURHAM_17,4500,305,2823,114,0.6273333333333333,0.3737704918032787,0.2535628415300546,0.06777777777777778,0.6262295081967213,191
DURHAM_18,2502,379,1377,100,0.5503597122302158,0.2638522427440633,0.2865074694861525,0.15147881694644286,0.7361477572559367,279
DURHAM_19,3487,355,2406,128,0.6899913966160023,0.36056338028169016,0.3294280163343121,0.10180671063951821,0.6394366197183099,227
DURHAM_20,2263,170,1665,80,0.7357490057445868,0.47058823529411764,0.26516077045046915,0.07512152010605391,0.5294117647058824,90
DURHAM_21,1835,82,1447,39,0.7885558583106267,0.47560975609756095,0.31294610221306574,0.0446866485013624,0.524390243902439,43
DURHAM_22,4860,593,2992,178,0.6156378600823045,0.30016863406408095,0.3154692260182235,0.12201646090534979,0.6998313659359191,415
DURHAM_23,7162,794,5079,315,0.7091594526668529,0.3967254408060453,0.31243401186080755,0.1108628874616029,0.6032745591939547,479
DURHAM_24,4151,288,3130,121,0.7540351722476512,0.4201388888888889,0.33389628335876226,0.06938087207901711,0.5798611111111112,167
DURHAM_25,3326,285,2750,138,0.8268190018039687,0.4842105263157895,0.34260847548817924,0.0856885147324113,0.5157894736842106,147
DURHAM_26,1455,97,1229,48,0.8446735395189003,0.4948453608247423,0.34982817869415805,0.06666666666666667,0.5051546391752577,49
DURHAM_27,3513,192,2825,108,0.8041559920296043,0.5625,0.2416559920296043,0.05465414175918019,0.4375,84
DURHAM_28,3805,295,3154,156,0.8289093298291721,0.5288135593220339,0.3000957705071382,0.07752956636005257,0.4711864406779661,139
DURHAM_29,4557,551,3357,253,0.7366688610928243,0.4591651542649728,0.27750370682785147,0.12091288128154487,0.5408348457350273,298
DURHAM_30-2,8099,802,6150,343,0.7593530065440178,0.42768079800498754,0.3316722085390303,0.0990245709346833,0.5723192019950125,459
DURHAM_30-3,5651,578,4149,245,0.7342063351619182,0.42387543252595156,0.3103309026359667,0.10228278180852947,0.5761245674740484,333
DURHAM_30-4,5647,378,4413,187,0.7814768903842748,0.4947089947089947,0.2867678956752801,0.06693819727288826,0.5052910052910053,191
DURHAM_31,8270,663,6039,316,0.730229746070133,0.4766214177978884,0.2536083282722446,0.08016928657799274,0.5233785822021116,347
DURHAM_32,8233,300,6773,158,0.822664885218025,0.5266666666666666,0.29599821855135844,0.03643872221547431,0.47333333333333333,142
DURHAM_33-1,6710,369,4948,167,0.7374068554396424,0.45257452574525747,0.2848323296943849,0.05499254843517139,0.5474254742547425,202
DURHAM_33-2,6792,490,4285,206,0.6308892815076561,0.4204081632653061,0.21048111824235,0.07214369846878681,0.5795918367346938,284
DURHAM_34-1,3699,312,2832,153,0.7656123276561233,0.49038461538461536,0.27522771227150794,0.08434712084347121,0.5096153846153846,159
DURHAM_34-2,6186,678,4376,309,0.7074038150662787,0.4557522123893805,0.2516516026768982,0.1096023278370514,0.5442477876106194,369
DURHAM_35-4,4953,416,4205,224,0.8489804159095498,0.5384615384615384,0.3105188774480113,0.08398950131233596,0.46153846153846156,192
DURHAM_35-5,4832,367,3895,183,0.8060844370860927,0.4986376021798365,0.3074468349062562,0.0759519867549669,0.5013623978201635,184
DURHAM_36,2992,315,2041,140,0.6821524064171123,0.4444444444444444,0.23770796197266786,0.10528074866310161,0.5555555555555556,175
DURHAM_37,6597,464,5378,250,0.8152190389571017,0.5387931034482759,0.27642593550882577,0.07033500075792026,0.46120689655172414,214
DURHAM_38,8295,707,5714,339,0.6888487040385775,0.4794908062234795,0.20935789781509795,0.08523206751054853,0.5205091937765205,368
DURHAM_40,2337,138,1549,61,0.6628155755241762,0.4420289855072464,0.22078659001692985,0.059050064184852376,0.5579710144927537,77
DURHAM_41,1368,119,987,41,0.7214912280701754,0.3445378151260504,0.376953412944125,0.08698830409356725,0.6554621848739496,78
DURHAM_42,1320,160,860,54,0.6515151515151515,0.3375,0.31401515151515147,0.12121212121212122,0.6625,106
DURHAM_43,7435,625,5815,325,0.7821116341627438,0.52,0.26211163416274375,0.08406186953597848,0.48,300
DURHAM_44,6925,560,5795,309,0.8368231046931408,0.5517857142857143,0.2850373904074265,0.08086642599277978,0.44821428571428573,251
DURHAM_45,5396,434,4474,224,0.8291326908821349,0.5161290322580645,0.3130036586240704,0.0804299481097109,0.4838709677419355,210
DURHAM_46,3485,326,2360,107,0.6771879483500718,0.3282208588957055,0.3489670894543663,0.09354375896700143,0.6717791411042945,219
DURHAM_47,2002,202,1427,78,0.7127872127872128,0.38613861386138615,0.32664859892582665,0.1008991008991009,0.6138613861386139,124
DURHAM_50,4467,346,3138,187,0.7024848891873741,0.5404624277456648,0.1620224614417093,0.07745690620102977,0.4595375722543353,159
DURHAM_51,5807,336,4782,173,0.8234888927156879,0.5148809523809523,0.3086079403347356,0.057861201997589116,0.4851190476190476,163
DURHAM_52,3746,533,2411,190,0.6436198611852643,0.35647279549718575,0.2871470656880785,0.1422851041110518,0.6435272045028143,343
DURHAM_53-2,5318,415,3995,225,0.7512222640090259,0.5421686746987951,0.20905358931023077,0.07803685596088755,0.4578313253012048,190
DURHAM_54,8384,644,5914,327,0.7053912213740458,0.5077639751552795,0.19762724621876626,0.07681297709923664,0.4922360248447205,317
DURHAM_55-11,1787,198,1076,55,0.6021264689423615,0.2777777777777778,0.32434869116458376,0.11080022383883603,0.7222222222222222,143
DURHAM_55-49,3044,2268,1534,1346,0.5039421813403416,0.5934744268077602,-0.08953224546741856,0.7450722733245729,0.40652557319223986,922
DURHAM_56,5283,503,4378,285,0.8286958167707742,0.5666003976143141,0.26209541915646006,0.09521105432519401,0.43339960238568587,218
DURHAM_57,5624,402,4350,208,0.7734708392603129,0.5174129353233831,0.25605790393692984,0.07147937411095306,0.48258706467661694,194
EDGECOMBE_0101,1981,187,1318,53,0.6653205451792025,0.28342245989304815,0.3818980852861543,0.09439676930843009,0.7165775401069518,134
EDGECOMBE_0102,3073,247,2167,70,0.7051740969736414,0.2834008097165992,0.4217732872570422,0.08037748128864303,0.7165991902834008,177
EDGECOMBE_0103,2222,204,1623,92,0.7304230423042304,0.45098039215686275,0.27944265014736763,0.09180918091809182,0.5490196078431373,112
EDGECOMBE_0104,2201,217,1602,80,0.7278509768287142,0.3686635944700461,0.35918738235866815,0.09859154929577464,0.631336405529954,137
EDGECOMBE_0201,1151,97,856,35,0.7437011294526499,0.36082474226804123,0.38287638718460865,0.0842745438748914,0.6391752577319587,62
EDGECOMBE_0301,407,35,312,11,0.7665847665847666,0.3142857142857143,0.4522990522990523,0.085995085995086,0.6857142857142857,24
EDGECOMBE_0401,619,47,478,24,0.7722132471728594,0.5106382978723404,0.26157494930051906,0.07592891760904685,0.48936170212765956,23
EDGECOMBE_0501,623,79,440,40,0.7062600321027287,0.5063291139240507,0.19993091817867803,0.12680577849117175,0.4936708860759494,39
EDGECOMBE_0601,910,59,670,28,0.7362637362637363,0.4745762711864407,0.2616874650772956,0.06483516483516484,0.5254237288135594,31
EDGECOMBE_0701,1604,149,1085,46,0.67643391521197,0.3087248322147651,0.36770908299720495,0.0928927680798005,0.6912751677852349,103
EDGECOMBE_0801,1517,176,1090,73,0.7185234014502307,0.4147727272727273,0.30375067417750345,0.11601845748187212,0.5852272727272727,103
EDGECOMBE_0901,1170,114,866,54,0.7401709401709402,0.47368421052631576,0.26648672964462444,0.09743589743589744,0.5263157894736842,60
EDGECOMBE_1001,2097,198,1525,83,0.7272293752980449,0.41919191919191917,0.3080374561061257,0.0944206008583691,0.5808080808080808,115
EDGECOMBE_1101,980,95,726,39,0.7408163265306122,0.4105263157894737,0.33029001074113856,0.09693877551020408,0.5894736842105263,56
EDGECOMBE_1201,4418,439,2389,105,0.5407424173834314,0.23917995444191345,0.301562462941518,0.0993662290629244,0.7608200455580866,334
EDGECOMBE_1202,2308,224,1064,37,0.4610051993067591,0.16517857142857142,0.2958266278781877,0.09705372616984402,0.8348214285714286,187
EDGECOMBE_1203,3278,353,2290,132,0.6985967053081147,0.37393767705382436,0.3246590282542903,0.1076876143990238,0.6260623229461756,221
EDGECOMBE_1204,1754,157,1033,41,0.5889395667046751,0.2611464968152866,0.32779306988938844,0.0895096921322691,0.7388535031847133,116
EDGECOMBE_1205,1296,107,633,26,0.48842592592592593,0.24299065420560748,0.24543527172031845,0.08256172839506173,0.7570093457943925,81
EDGECOMBE_1301,1210,133,905,64,0.7479338842975206,0.48120300751879697,0.26673087677872365,0.10991735537190082,0.518796992481203,69
EDGECOMBE_1401,1027,109,726,49,0.7069133398247323,0.44954128440366975,0.2573720554210625,0.10613437195715676,0.5504587155963303,60
FORSYTH_012,3106,325,2441,160,0.7858982614294913,0.49230769230769234,0.2935905691217989,0.10463618802318093,0.5076923076923077,165
FORSYTH_013,4225,436,3268,214,0.773491124260355,0.4908256880733945,0.28266543618696055,0.10319526627218935,0.5091743119266054,222
FORSYTH_014,2358,194,1864,104,0.7905004240882103,0.5360824742268041,0.2544179498614062,0.08227311280746395,0.4639175257731959,90
FORSYTH_015,4769,390,3680,199,0.7716502411407004,0.5102564102564102,0.26139383088429013,0.08177815055567204,0.4897435897435897,191
FORSYTH_016,2997,274,2322,132,0.7747747747747747,0.48175182481751827,0.2930229499572565,0.09142475809142475,0.5182481751824818,142
FORSYTH_017,2161,229,1699,113,0.7862100879222582,0.49344978165938863,0.2927603062628696,0.10596945858398889,0.5065502183406113,116
FORSYTH_021,3989,324,3339,173,0.8370518927049386,0.5339506172839507,0.30310127542098797,0.08122336425169216,0.4660493827160494,151
FORSYTH_031,2080,171,1681,93,0.8081730769230769,0.543859649122807,0.2643134278002699,0.08221153846153846,0.45614035087719296,78
FORSYTH_032,3415,278,2706,141,0.7923865300146413,0.5071942446043165,0.2851922854103248,0.08140556368960468,0.49280575539568344,137
FORSYTH_033,2645,286,1874,123,0.7085066162570889,0.43006993006993005,0.27843668618715883,0.10812854442344046,0.5699300699300699,163
FORSYTH_034,2483,240,1824,97,0.7345952476842529,0.4041666666666667,0.3304285810175862,0.09665726943213854,0.5958333333333333,143
FORSYTH_042,3993,394,2795,147,0.6999749561733033,0.3730964467005076,0.3268785094727957,0.09867267718507387,0.6269035532994924,247
FORSYTH_043,3192,408,2126,161,0.6660401002506265,0.3946078431372549,0.27143225711337166,0.12781954887218044,0.6053921568627451,247
FORSYTH_051,3448,303,2575,135,0.7468097447795824,0.44554455445544555,0.30126519032413684,0.087877030162413,0.5544554455445545,168
FORSYTH_052,1249,93,1002,45,0.8022417934347478,0.4838709677419355,0.3183708256928123,0.0744595676541233,0.5161290322580645,48
FORSYTH_053,3030,252,2427,120,0.800990099009901,0.47619047619047616,0.32479962281942487,0.08316831683168317,0.5238095238095238,132
FORSYTH_054,2709,251,2266,134,0.8364710225175341,0.5338645418326693,0.30260648068486484,0.09265411590992986,0.46613545816733065,117
FORSYTH_055,4096,419,3274,221,0.79931640625,0.5274463007159904,0.2718701055340096,0.102294921875,0.47255369928400953,198
FORSYTH_061,2472,198,1815,90,0.7342233009708737,0.45454545454545453,0.2796778464254192,0.08009708737864078,0.5454545454545454,108
FORSYTH_062,2001,187,1634,96,0.816591704147926,0.5133689839572193,0.30322272019070673,0.09345327336331834,0.48663101604278075,91
FORSYTH_063,4068,401,3198,206,0.7861356932153393,0.513715710723192,0.2724199824921473,0.09857423795476893,0.486284289276808,195
FORSYTH_064,1374,96,1061,50,0.772197962154294,0.5208333333333334,0.25136462882096067,0.06986899563318777,0.4791666666666667,46
FORSYTH_065,4458,386,3639,208,0.8162853297442799,0.538860103626943,0.2774252261173369,0.08658591296545536,0.46113989637305697,178
FORSYTH_066,2770,290,2046,146,0.7386281588447653,0.503448275862069,0.23517988298269632,0.10469314079422383,0.496551724137931,144
FORSYTH_067,2077,165,1389,67,0.6687530091478093,0.40606060606060607,0.26269240308720326,0.07944150216658642,0.593939393939394,98
FORSYTH_068,2893,285,2312,147,0.7991704113377117,0.5157894736842106,0.28338093765350114,0.09851365364673349,0.4842105263157895,138
FORSYTH_071,3875,376,3150,214,0.8129032258064516,0.5691489361702128,0.2437542896362388,0.09703225806451612,0.4308510638297872,162
FORSYTH_073,3637,394,3030,213,0.8331042067638164,0.5406091370558376,0.2924950697079788,0.10833104206763816,0.4593908629441624,181
FORSYTH_074,3884,361,2966,178,0.7636457260556128,0.4930747922437673,0.27057093381184544,0.09294541709577755,0.5069252077562327,183
FORSYTH_075,836,82,692,49,0.8277511961722488,0.5975609756097561,0.23019022056249272,0.09808612440191387,0.4024390243902439,33
FORSYTH_076,3180,302,2488,128,0.7823899371069183,0.423841059602649,0.3585488775042693,0.0949685534591195,0.5761589403973509,174
FORSYTH_077,3021,404,2263,183,0.7490897053955644,0.452970297029703,0.2961194083658614,0.13373055279708707,0.5470297029702971,221
FORSYTH_081,3882,479,2599,169,0.6695002575991756,0.35281837160751567,0.31668188599166,0.12339000515198352,0.6471816283924844,310
FORSYTH_083,2231,251,1625,86,0.7283729269385926,0.3426294820717131,0.38574344486687945,0.11250560286866876,0.6573705179282868,165
FORSYTH_084,2414,216,1923,96,0.7966031483015742,0.4444444444444444,0.3521587038571298,0.08947804473902236,0.5555555555555556,120
FORSYTH_085,2413,225,1855,105,0.7687525901367592,0.4666666666666667,0.30208592347009255,0.09324492333195193,0.5333333333333333,120
FORSYTH_091,2319,190,1814,81,0.7822337214316516,0.4263157894736842,0.3559179319579674,0.08193186718413109,0.5736842105263158,109
FORSYTH_092,1862,167,1565,88,0.8404940923737916,0.5269461077844312,0.3135479845893604,0.08968850698174007,0.47305389221556887,79
FORSYTH_101,2171,203,1657,75,0.7632427452786734,0.3694581280788177,0.3937846171998557,0.09350529709811146,0.6305418719211823,128
FORSYTH_111,1881,132,1546,69,0.8219032429558746,0.5227272727272727,0.2991759702286019,0.07017543859649122,0.4772727272727273,63
FORSYTH_112,3319,297,2624,141,0.7905995781862006,0.47474747474747475,0.3158521034387259,0.08948478457366676,0.5252525252525253,156
FORSYTH_121,3428,302,2518,116,0.7345390898483081,0.3841059602649007,0.3504331295834074,0.088098016336056,0.6158940397350994,186
FORSYTH_123,3274,229,2405,100,0.7345754428833231,0.4366812227074236,0.2978942201758995,0.06994502138057422,0.5633187772925764,129
FORSYTH_124,3496,414,2449,163,0.7005148741418764,0.39371980676328505,0.30679506737859136,0.11842105263157894,0.606280193236715,251
FORSYTH_131,3953,366,3140,183,0.7943334176574753,0.5,0.29433341765747534,0.09258790791803694,0.5,183
FORSYTH_132,4793,517,3854,252,0.8040892968912998,0.4874274661508704,0.3166618307404294,0.10786563738785729,0.5125725338491296,265
FORSYTH_134,3443,371,2846,182,0.8266047051989543,0.49056603773584906,0.3360386674631053,0.10775486494336335,0.5094339622641509,189
FORSYTH_135,3821,436,2918,210,0.7636744307772835,0.481651376146789,0.2820230546304945,0.11410625490709238,0.518348623853211,226
FORSYTH_202,2249,221,1448,87,0.6438417074255225,0.3936651583710407,0.2501765490544818,0.09826589595375723,0.6063348416289592,134
FORSYTH_203,1753,213,1065,74,0.607529948659441,0.3474178403755869,0.2601121082838541,0.1215059897318882,0.6525821596244131,139
FORSYTH_204,1725,322,1041,200,0.6034782608695652,0.6211180124223602,-0.017639751552794958,0.18666666666666668,0.37888198757763975,122
